scenario_id,scenario_display_id,scenario_name,start_height,end_height,blocks,maximum_permitted_subsidy_base_units,maximum_permitted_subsidy_rin_display,scheduled_issuance_base_units,scheduled_issuance_rin_display,cumulative_scheduled_issuance_base_units,cumulative_scheduled_issuance_rin_display,perpetual_or_truncated,rule
S4,S4,Idealized 113/114 cap-derived geometric schedule,31710000,31920000,210000,169656910,1.69656910,35627951100000,356279.51100000,12774039844020000,127740398.44020000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,31920000,32130000,210000,168168691,1.68168691,35315425110000,353154.25110000,12809355269130000,128093552.69130000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,32130000,32340000,210000,166693527,1.66693527,35005640670000,350056.40670000,12844360909800000,128443609.09800000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,32340000,32550000,210000,165231303,1.65231303,34698573630000,346985.73630000,12879059483430000,128790594.83430000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,32550000,32760000,210000,163781905,1.63781905,34394200050000,343942.00050000,12913453683480000,129134536.83480000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,32760000,32970000,210000,162345221,1.62345221,34092496410000,340924.96410000,12947546179890000,129475461.79890000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,32970000,33180000,210000,160921140,1.60921140,33793439400000,337934.39400000,12981339619290000,129813396.19290000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,33180000,33390000,210000,159509551,1.59509551,33497005710000,334970.05710000,13014836625000000,130148366.25000000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,33390000,33600000,210000,158110344,1.58110344,33203172240000,332031.72240000,13048039797240000,130480397.97240000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,33600000,33810000,210000,156723411,1.56723411,32911916310000,329119.16310000,13080951713550000,130809517.13550000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,33810000,34020000,210000,155348644,1.55348644,32623215240000,326232.15240000,13113574928790000,131135749.28790000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,34020000,34230000,210000,153985936,1.53985936,32337046560000,323370.46560000,13145911975350000,131459119.75350000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,34230000,34440000,210000,152635182,1.52635182,32053388220000,320533.88220000,13177965363570000,131779653.63570000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,34440000,34650000,210000,151296276,1.51296276,31772217960000,317722.17960000,13209737581530000,132097375.81530000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,34650000,34860000,210000,149969115,1.49969115,31493514150000,314935.14150000,13241231095680000,132412310.95680000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,34860000,35070000,210000,148653596,1.48653596,31217255160000,312172.55160000,13272448350840000,132724483.50840000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,35070000,35280000,210000,147349617,1.47349617,30943419570000,309434.19570000,13303391770410000,133033917.70410000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,35280000,35490000,210000,146057076,1.46057076,30671985960000,306719.85960000,13334063756370000,133340637.56370000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,35490000,35700000,210000,144775873,1.44775873,30402933330000,304029.33330000,13364466689700000,133644666.89700000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,35700000,35910000,210000,143505909,1.43505909,30136240890000,301362.40890000,13394602930590000,133946029.30590000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,35910000,36120000,210000,142247085,1.42247085,29871887850000,298718.87850000,13424474818440000,134244748.18440000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,36120000,36330000,210000,140999303,1.40999303,29609853630000,296098.53630000,13454084672070000,134540846.72070000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,36330000,36540000,210000,139762467,1.39762467,29350118070000,293501.18070000,13483434790140000,134834347.90140000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,36540000,36750000,210000,138536480,1.38536480,29092660800000,290926.60800000,13512527450940000,135125274.50940000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,36750000,36960000,210000,137321247,1.37321247,28837461870000,288374.61870000,13541364912810000,135413649.12810000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,36960000,37170000,210000,136116674,1.36116674,28584501540000,285845.01540000,13569949414350000,135699494.14350000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,37170000,37380000,210000,134922668,1.34922668,28333760280000,283337.60280000,13598283174630000,135982831.74630000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,37380000,37590000,210000,133739135,1.33739135,28085218350000,280852.18350000,13626368392980000,136263683.92980000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,37590000,37800000,210000,132565984,1.32565984,27838856640000,278388.56640000,13654207249620000,136542072.49620000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,37800000,38010000,210000,131403124,1.31403124,27594656040000,275946.56040000,13681801905660000,136818019.05660000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,38010000,38220000,210000,130250465,1.30250465,27352597650000,273525.97650000,13709154503310000,137091545.03310000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,38220000,38430000,210000,129107917,1.29107917,27112662570000,271126.62570000,13736267165880000,137362671.65880000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,38430000,38640000,210000,127975391,1.27975391,26874832110000,268748.32110000,13763141997990000,137631419.97990000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,38640000,38850000,210000,126852799,1.26852799,26639087790000,266390.87790000,13789781085780000,137897810.85780000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,38850000,39060000,210000,125740055,1.25740055,26405411550000,264054.11550000,13816186497330000,138161864.97330000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,39060000,39270000,210000,124637072,1.24637072,26173785120000,261737.85120000,13842360282450000,138423602.82450000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,39270000,39480000,210000,123543764,1.23543764,25944190440000,259441.90440000,13868304472890000,138683044.72890000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,39480000,39690000,210000,122460046,1.22460046,25716609660000,257166.09660000,13894021082550000,138940210.82550000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,39690000,39900000,210000,121385835,1.21385835,25491025350000,254910.25350000,13919512107900000,139195121.07900000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,39900000,40110000,210000,120321046,1.20321046,25267419660000,252674.19660000,13944779527560000,139447795.27560000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,40110000,40320000,210000,119265598,1.19265598,25045775580000,250457.75580000,13969825303140000,139698253.03140000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,40320000,40530000,210000,118219408,1.18219408,24826075680000,248260.75680000,13994651378820000,139946513.78820000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,40530000,40740000,210000,117182395,1.17182395,24608302950000,246083.02950000,14019259681770000,140192596.81770000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,40740000,40950000,210000,116154479,1.16154479,24392440590000,243924.40590000,14043652122360000,140436521.22360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,40950000,41160000,210000,115135580,1.15135580,24178471800000,241784.71800000,14067830594160000,140678305.94160000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,41160000,41370000,210000,114125618,1.14125618,23966379780000,239663.79780000,14091796973940000,140917969.73940000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,41370000,41580000,210000,113124516,1.13124516,23756148360000,237561.48360000,14115553122300000,141155531.22300000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,41580000,41790000,210000,112132195,1.12132195,23547760950000,235477.60950000,14139100883250000,141391008.83250000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,41790000,42000000,210000,111148579,1.11148579,23341201590000,233412.01590000,14162442084840000,141624420.84840000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,42000000,42210000,210000,110173591,1.10173591,23136454110000,231364.54110000,14185578538950000,141855785.38950000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,42210000,42420000,210000,109207155,1.09207155,22933502550000,229335.02550000,14208512041500000,142085120.41500000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,42420000,42630000,210000,108249197,1.08249197,22732331370000,227323.31370000,14231244372870000,142312443.72870000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,42630000,42840000,210000,107299642,1.07299642,22532924820000,225329.24820000,14253777297690000,142537772.97690000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,42840000,43050000,210000,106358417,1.06358417,22335267570000,223352.67570000,14276112565260000,142761125.65260000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,43050000,43260000,210000,105425448,1.05425448,22139344080000,221393.44080000,14298251909340000,142982519.09340000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,43260000,43470000,210000,104500663,1.04500663,21945139230000,219451.39230000,14320197048570000,143201970.48570000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,43470000,43680000,210000,103583990,1.03583990,21752637900000,217526.37900000,14341949686470000,143419496.86470000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,43680000,43890000,210000,102675358,1.02675358,21561825180000,215618.25180000,14363511511650000,143635115.11650000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,43890000,44100000,210000,101774696,1.01774696,21372686160000,213726.86160000,14384884197810000,143848841.97810000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,44100000,44310000,210000,100881935,1.00881935,21185206350000,211852.06350000,14406069404160000,144060694.04160000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,44310000,44520000,210000,99997005,0.99997005,20999371050000,209993.71050000,14427068775210000,144270687.75210000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,44520000,44730000,210000,99119838,0.99119838,20815165980000,208151.65980000,14447883941190000,144478839.41190000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,44730000,44940000,210000,98250365,0.98250365,20632576650000,206325.76650000,14468516517840000,144685165.17840000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,44940000,45150000,210000,97388519,0.97388519,20451588990000,204515.88990000,14488968106830000,144889681.06830000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,45150000,45360000,210000,96534233,0.96534233,20272188930000,202721.88930000,14509240295760000,145092402.95760000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,45360000,45570000,210000,95687441,0.95687441,20094362610000,200943.62610000,14529334658370000,145293346.58370000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,45570000,45780000,210000,94848077,0.94848077,19918096170000,199180.96170000,14549252754540000,145492527.54540000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,45780000,45990000,210000,94016076,0.94016076,19743375960000,197433.75960000,14568996130500000,145689961.30500000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,45990000,46200000,210000,93191373,0.93191373,19570188330000,195701.88330000,14588566318830000,145885663.18830000,false,idealized 113/114 comparator
